Ente;Liste/Gruppi;Voti;Year
PIEMONTE;ALLEANZA NAZIONALE;314723;2006
PIEMONTE;LEGA NORD;173931;2006
PIEMONTE;UNIONE DI CENTRO;170122;2006
PIEMONTE;FIAMMA TRICOLORE;15502;2006
PIEMONTE;ALTERNATIVA SOCIALE MUSSOLINI;15207;2006
PIEMONTE;NO EURO;10700;2006
PIEMONTE;AMBIENTA-LISTA;9275;2006
LOMBARDIA;DEMOCRATICI SINISTRA;726105;2006
LOMBARDIA;DL.LA MARGHERITA;588856;2006
LOMBARDIA;RIFONDAZIONE COMUNISTA;407939;2006
LOMBARDIA;INSIEME CON L'UNIONE;279552;2006
LOMBARDIA;DI PIETRO ITALIA DEI VALORI;150116;2006
LOMBARDIA;LA ROSA NEL PUGNO;128849;2006
LOMBARDIA;PARTITO PENSIONATI;95026;2006
LOMBARDIA;ALLEANZA LOMBARDA AUTONOMIA;90855;2006
LOMBARDIA;U.D.EUR POPOLARI;19842;2006
LOMBARDIA;PSDI;9324;2006
LOMBARDIA;REPUBBLICANI EUROPEI;5003;2006
LOMBARDIA;FORZA ITALIA;1623745;2006
LOMBARDIA;LEGA NORD;652047;2006
LOMBARDIA;ALLEANZA NAZIONALE;572242;2006
LOMBARDIA;UNIONE DI CENTRO;343269;2006
LOMBARDIA;ALTERNATIVA SOCIALE MUSSOLINI;32336;2006
LOMBARDIA;FIAMMA TRICOLORE;31307;2006
LOMBARDIA;DEM.CRIST.-NUOVO PSI;28300;2006
LOMBARDIA;PENSIONATI UNITI;24081;2006
LOMBARDIA;AMBIENTA-LISTA;15171;2006
LOMBARDIA;NO EURO;13580;2006
LOMBARDIA;P.LIBERALE ITALIANO;6390;2006
LOMBARDIA;PENSIONI E LAVORO;19759;2006
LOMBARDIA;PER IL SUD;5434;2006
VENETO;DL.LA MARGHERITA;348590;2006
VENETO;DEMOCRATICI SINISTRA;336280;2006
VENETO;RIFONDAZIONE COMUNISTA;144503;2006
VENETO;INSIEME CON L'UNIONE;111382;2006
VENETO;DI PIETRO ITALIA DEI VALORI;83931;2006
VENETO;LA ROSA NEL PUGNO;61541;2006
VENETO;PARTITO PENSIONATI;23443;2006
VENETO;LIGA FRONTE VENETO;23214;2006
VENETO;U.D.EUR POPOLARI;14858;2006
VENETO;"I SOCIALISTI ";5969;2006
VENETO;PSDI;4856;2006
VENETO;FORZA ITALIA;720771;2006
VENETO;ALLEANZA NAZIONALE;336442;2006
VENETO;LEGA NORD;322056;2006
VENETO;UNIONE DI CENTRO;231202;2006
VENETO;ALTERNATIVA SOCIALE MUSSOLINI;16162;2006
VENETO;DEM.CRIST.-NUOVO PSI;15348;2006
VENETO;FIAMMA TRICOLORE;14380;2006
VENETO;PENSIONATI UNITI;11455;2006
VENETO;S.O.S. ITALIA;3117;2006
VENETO;RIFORMATORI LIBERALI;2878;2006
VENETO;MOVIMENTO TRIVENETO;7435;2006
VENETO;PROGETTO NORDEST;87614;2006
VENETO;SOLIDARIETA';3848;2006
FRIULI-VENEZIA GIULIA;DEMOCRATICI SINISTRA;107565;2006
FRIULI-VENEZIA GIULIA;DL.LA MARGHERITA;94975;2006
FRIULI-VENEZIA GIULIA;RIFONDAZIONE COMUNISTA;45416;2006
FRIULI-VENEZIA GIULIA;INSIEME CON L'UNIONE;30197;2006
FRIULI-VENEZIA GIULIA;DI PIETRO ITALIA DEI VALORI;22334;2006
FRIULI-VENEZIA GIULIA;LA ROSA NEL PUGNO;19762;2006
FRIULI-VENEZIA GIULIA;PARTITO PENSIONATI;14940;2006
FRIULI-VENEZIA GIULIA;FORZA ITALIA;178655;2006
FRIULI-VENEZIA GIULIA;ALLEANZA NAZIONALE;117490;2006
FRIULI-VENEZIA GIULIA;LEGA NORD;53737;2006
FRIULI-VENEZIA GIULIA;UNIONE DI CENTRO;53084;2006
FRIULI-VENEZIA GIULIA;ALTERNATIVA SOCIALE MUSSOLINI;5558;2006
FRIULI-VENEZIA GIULIA;FIAMMA TRICOLORE;5357;2006
FRIULI-VENEZIA GIULIA;PROGETTO NORDEST;5558;2006
LIGURIA;DEMOCRATICI SINISTRA;243309;2006
LIGURIA;RIFONDAZIONE COMUNISTA;90561;2006
LIGURIA;DL.LA MARGHERITA;89094;2006
LIGURIA;INSIEME CON L'UNIONE;43793;2006
LIGURIA;DI PIETRO ITALIA DEI VALORI;27558;2006
LIGURIA;LA ROSA NEL PUGNO;26177;2006
LIGURIA;PARTITO PENSIONATI;18734;2006
LIGURIA;U.D.EUR POPOLARI;5244;2006
LIGURIA;FORZA ITALIA;245308;2006
LIGURIA;ALLEANZA NAZIONALE;115512;2006
LIGURIA;UNIONE DI CENTRO;61697;2006
LIGURIA;LEGA NORD;39015;2006
LIGURIA;ALTERNATIVA SOCIALE MUSSOLINI;5593;2006
LIGURIA;DEM.CRIST.-NUOVO PSI;5307;2006
LIGURIA;FIAMMA TRICOLORE;4825;2006
EMILIA-ROMAGNA;DEMOCRATICI SINISTRA;835997;2006
EMILIA-ROMAGNA;DL.LA MARGHERITA;257368;2006
EMILIA-ROMAGNA;RIFONDAZIONE COMUNISTA;197031;2006
EMILIA-ROMAGNA;INSIEME CON L'UNIONE;157387;2006
EMILIA-ROMAGNA;DI PIETRO ITALIA DEI VALORI;65971;2006
EMILIA-ROMAGNA;LA ROSA NEL PUGNO;62816;2006
EMILIA-ROMAGNA;PARTITO PENSIONATI;27528;2006
EMILIA-ROMAGNA;U.D.EUR POPOLARI;9409;2006
EMILIA-ROMAGNA;REPUBBLICANI EUROPEI;7195;2006
EMILIA-ROMAGNA;PSDI;4974;2006
EMILIA-ROMAGNA;FORZA ITALIA;515338;2006
EMILIA-ROMAGNA;ALLEANZA NAZIONALE;281733;2006
EMILIA-ROMAGNA;UNIONE DI CENTRO;159263;2006
EMILIA-ROMAGNA;LEGA NORD;104916;2006
EMILIA-ROMAGNA;ALTERNATIVA SOCIALE MUSSOLINI;14436;2006
EMILIA-ROMAGNA;DEM.CRIST.-NUOVO PSI;12040;2006
EMILIA-ROMAGNA;FIAMMA TRICOLORE;11479;2006
EMILIA-ROMAGNA;PRI;10739;2006
TOSCANA;DEMOCRATICI SINISTRA;693313;2006
TOSCANA;RIFONDAZIONE COMUNISTA;258207;2006
TOSCANA;DL.LA MARGHERITA;209710;2006
TOSCANA;INSIEME CON L'UNIONE;114163;2006
TOSCANA;LA ROSA NEL PUGNO;56307;2006
TOSCANA;DI PIETRO ITALIA DEI VALORI;50181;2006
TOSCANA;PARTITO PENSIONATI;17886;2006
TOSCANA;U.D.EUR POPOLARI;8966;2006
TOSCANA;LISTA CONSUMATORI;6498;2006
TOSCANA;PSDI;4667;2006
TOSCANA;REPUBBLICANI EUROPEI;4060;2006
TOSCANA;FORZA ITALIA;402604;2006
TOSCANA;ALLEANZA NAZIONALE;294283;2006
TOSCANA;UNIONE DI CENTRO;139879;2006
TOSCANA;LEGA NORD;24727;2006
TOSCANA;DEM.CRIST.-NUOVO PSI;15390;2006
TOSCANA;ALTERNATIVA SOCIALE MUSSOLINI;11698;2006
TOSCANA;FIAMMA TRICOLORE;10769;2006
UMBRIA;DEMOCRATICI SINISTRA;146130;2006
UMBRIA;RIFONDAZIONE COMUNISTA;55966;2006
UMBRIA;DL.LA MARGHERITA;48916;2006
UMBRIA;INSIEME CON L'UNIONE;23457;2006
UMBRIA;LA ROSA NEL PUGNO;16212;2006
UMBRIA;DI PIETRO ITALIA DEI VALORI;10444;2006
UMBRIA;PARTITO PENSIONATI;3477;2006
UMBRIA;U.D.EUR POPOLARI;3005;2006
UMBRIA;FORZA ITALIA;98307;2006
UMBRIA;ALLEANZA NAZIONALE;82004;2006
UMBRIA;UNIONE DI CENTRO;35436;2006
UMBRIA;LEGA NORD;4143;2006
UMBRIA;FIAMMA TRICOLORE;3980;2006
UMBRIA;DEM.CRIST.-NUOVO PSI;3613;2006
UMBRIA;ALTERNATIVA SOCIALE MUSSOLINI;2952;2006
MARCHE;DEMOCRATICI SINISTRA;214836;2006
MARCHE;DL.LA MARGHERITA;106503;2006
MARCHE;RIFONDAZIONE COMUNISTA;81903;2006
MARCHE;INSIEME CON L'UNIONE;39317;2006
MARCHE;DI PIETRO ITALIA DEI VALORI;24882;2006
MARCHE;LA ROSA NEL PUGNO;17485;2006
MARCHE;REPUBBLICANI EUROPEI;10290;2006
MARCHE;PARTITO PENSIONATI;7017;2006
MARCHE;U.D.EUR POPOLARI;6576;2006
MARCHE;FORZA ITALIA;182900;2006
MARCHE;ALLEANZA NAZIONALE;134751;2006
MARCHE;UNIONE DI CENTRO;75789;2006
MARCHE;LEGA NORD;9339;2006
MARCHE;FIAMMA TRICOLORE;6549;2006
MARCHE;DEM.CRIST.-NUOVO PSI;5870;2006
MARCHE;ALTERNATIVA SOCIALE MUSSOLINI;5262;2006
MARCHE;PRI;2534;2006
MARCHE;AMBIENTA-LISTA;1933;2006
MARCHE;NO EURO;1537;2006
LAZIO;DEMOCRATICI SINISTRA;638137;2006
LAZIO;DL.LA MARGHERITA;302628;2006
LAZIO;RIFONDAZIONE COMUNISTA;294275;2006
LAZIO;INSIEME CON L'UNIONE;139443;2006
LAZIO;LA ROSA NEL PUGNO;94665;2006
LAZIO;DI PIETRO ITALIA DEI VALORI;86995;2006
LAZIO;U.D.EUR POPOLARI;38080;2006
LAZIO;PARTITO PENSIONATI;18422;2006
LAZIO;"I SOCIALISTI ";9231;2006
LAZIO;REPUBBLICANI EUROPEI;6092;2006
LAZIO;PSDI;5016;2006
LAZIO;FORZA ITALIA;707866;2006
LAZIO;ALLEANZA NAZIONALE;624796;2006
LAZIO;UNIONE DI CENTRO;234403;2006
LAZIO;FIAMMA TRICOLORE;30988;2006
LAZIO;ALTERNATIVA SOCIALE MUSSOLINI;29988;2006
LAZIO;DEM.CRIST.-NUOVO PSI;23929;2006
LAZIO;PENSIONATI UNITI;10049;2006
LAZIO;LEGA NORD;8711;2006
LAZIO;FORZA ROMA;13338;2006
LAZIO;PARTITO DONNE D'EUROPA;4212;2006
LAZIO;TERZO POLO;3490;2006
ABRUZZO;DEMOCRATICI SINISTRA;143962;2006
ABRUZZO;DL.LA MARGHERITA;96241;2006
ABRUZZO;RIFONDAZIONE COMUNISTA;59702;2006
ABRUZZO;DI PIETRO ITALIA DEI VALORI;39897;2006
ABRUZZO;INSIEME CON L'UNIONE;25652;2006
ABRUZZO;LA ROSA NEL PUGNO;21081;2006
ABRUZZO;U.D.EUR POPOLARI;20614;2006
ABRUZZO;PARTITO PENSIONATI;5760;2006
ABRUZZO;PSDI;2084;2006
ABRUZZO;"I SOCIALISTI ";1731;2006
ABRUZZO;FORZA ITALIA;181716;2006
ABRUZZO;ALLEANZA NAZIONALE;110973;2006
ABRUZZO;UNIONE DI CENTRO;56078;2006
ABRUZZO;FIAMMA TRICOLORE;7934;2006
ABRUZZO;ALTERNATIVA SOCIALE MUSSOLINI;6403;2006
ABRUZZO;LEGA NORD;3620;2006
MOLISE;L'ULIVO;59498;2006
MOLISE;DI PIETRO ITALIA DEI VALORI;15876;2006
MOLISE;RIFONDAZIONE COMUNISTA;10052;2006
MOLISE;INSIEME CON L'UNIONE;4155;2006
MOLISE;LA ROSA NEL PUGNO;3289;2006
MOLISE;PARTITO PENSIONATI;1504;2006
MOLISE;FORZA ITALIA;61778;2006
MOLISE;ALLEANZA NAZIONALE;26521;2006
MOLISE;ALTERNATIVA SOCIALE MUSSOLINI;1702;2006
MOLISE;FIAMMA TRICOLORE;1515;2006
MOLISE;PRI;481;2006
MOLISE;LEGA NORD;424;2006
CAMPANIA;DEMOCRATICI SINISTRA;429971;2006
CAMPANIA;DL.LA MARGHERITA;388984;2006
CAMPANIA;RIFONDAZIONE COMUNISTA;201991;2006
CAMPANIA;U.D.EUR POPOLARI;158198;2006
CAMPANIA;INSIEME CON L'UNIONE;113508;2006
CAMPANIA;DI PIETRO ITALIA DEI VALORI;92200;2006
CAMPANIA;LA ROSA NEL PUGNO;83243;2006
CAMPANIA;PARTITO PENSIONATI;20179;2006
CAMPANIA;"I SOCIALISTI ";12781;2006
CAMPANIA;LISTA CONSUMATORI;6555;2006
CAMPANIA;FORZA ITALIA;826534;2006
CAMPANIA;ALLEANZA NAZIONALE;388034;2006
CAMPANIA;UNIONE DI CENTRO;161948;2006
CAMPANIA;DEM.CRIST.-NUOVO PSI;48736;2006
CAMPANIA;ALTERNATIVA SOCIALE MUSSOLINI;22115;2006
CAMPANIA;FIAMMA TRICOLORE;18415;2006
CAMPANIA;PENSIONATI UNITI;8108;2006
CAMPANIA;LEGA NORD;7075;2006
CAMPANIA;PRI;6794;2006
CAMPANIA;AMBIENTA-LISTA;4323;2006
CAMPANIA;LEGA SUD;2485;2006
CAMPANIA;P.COM.MARX-LEN.;25941;2006
CAMPANIA;SOLIDARIETA';1622;2006
CAMPANIA;TERZO POLO;8275;2006
CAMPANIA;UN.FEDERALISTA MERIDIONALE;1862;2006
PUGLIA;DEMOCRATICI SINISTRA;348054;2006
PUGLIA;DL.LA MARGHERITA;247339;2006
PUGLIA;RIFONDAZIONE COMUNISTA;149211;2006
PUGLIA;DI PIETRO ITALIA DEI VALORI;68768;2006
PUGLIA;LA ROSA NEL PUGNO;65262;2006
PUGLIA;INSIEME CON L'UNIONE;59527;2006
PUGLIA;U.D.EUR POPOLARI;44070;2006
PUGLIA;"I SOCIALISTI ";43647;2006
PUGLIA;PARTITO PENSIONATI;16239;2006
PUGLIA;PSDI;11696;2006
PUGLIA;REPUBBLICANI EUROPEI;7159;2006
PUGLIA;DEMOCRAZIA CRISTIANI UNITI;4579;2006
PUGLIA;FORZA ITALIA;604367;2006
PUGLIA;ALLEANZA NAZIONALE;292165;2006
PUGLIA;UNIONE DI CENTRO;179499;2006
PUGLIA;DEM.CRIST.-NUOVO PSI;18190;2006
PUGLIA;FIAMMA TRICOLORE;14848;2006
PUGLIA;LEGA NORD;13306;2006
PUGLIA;ALTERNATIVA SOCIALE MUSSOLINI;12851;2006
PUGLIA;PRI;7470;2006
PUGLIA;NO EURO;4710;2006
PUGLIA;P.LIBERALE ITALIANO;4558;2006
PUGLIA;S.O.S. ITALIA;1876;2006
PUGLIA;RIFORMATORI LIBERALI;1270;2006
PUGLIA;DIMENSIONE CHRISTIANA;2441;2006
PUGLIA;MOV.IDEA SOC. RAUTI;3024;2006
BASILICATA;DEMOCRATICI SINISTRA;64933;2006
BASILICATA;DL.LA MARGHERITA;50451;2006
BASILICATA;RIFONDAZIONE COMUNISTA;20978;2006
BASILICATA;INSIEME CON L'UNIONE;15829;2006
BASILICATA;U.D.EUR POPOLARI;15611;2006
BASILICATA;DI PIETRO ITALIA DEI VALORI;11188;2006
BASILICATA;LA ROSA NEL PUGNO;9545;2006
BASILICATA;"I SOCIALISTI ";4807;2006
BASILICATA;PARTITO PENSIONATI;1830;2006
BASILICATA;PSDI;1406;2006
BASILICATA;DEMOCRAZIA CRISTIANI UNITI;863;2006
BASILICATA;FORZA ITALIA;63566;2006
BASILICATA;ALLEANZA NAZIONALE;37817;2006
BASILICATA;UNIONE DI CENTRO;19036;2006
BASILICATA;FIAMMA TRICOLORE;2199;2006
BASILICATA;LEGA NORD;2107;2006
BASILICATA;ALTERNATIVA SOCIALE MUSSOLINI;1285;2006
BASILICATA;PRI;1150;2006
BASILICATA;PENSIONATI UNITI;848;2006
BASILICATA;TERZO POLO;1495;2006
CALABRIA;DEMOCRATICI SINISTRA;143536;2006
CALABRIA;DL.LA MARGHERITA;102324;2006
CALABRIA;RIFONDAZIONE COMUNISTA;72466;2006
CALABRIA;LISTA CONSUMATORI;52280;2006
CALABRIA;U.D.EUR POPOLARI;42053;2006
CALABRIA;INSIEME CON L'UNIONE;40088;2006
CALABRIA;LA ROSA NEL PUGNO;39092;2006
CALABRIA;"I SOCIALISTI ";27525;2006
CALABRIA;DI PIETRO ITALIA DEI VALORI;26166;2006
CALABRIA;PSDI;8348;2006
CALABRIA;REPUBBLICANI EUROPEI;5125;2006
CALABRIA;PARTITO PENSIONATI;4925;2006
CALABRIA;FORZA ITALIA;203386;2006
CALABRIA;ALLEANZA NAZIONALE;111365;2006
CALABRIA;UNIONE DI CENTRO;71562;2006
CALABRIA;ALTERNATIVA SOCIALE MUSSOLINI;8187;2006
CALABRIA;DEM.CRIST.-NUOVO PSI;8074;2006
CALABRIA;LEGA NORD;7442;2006
CALABRIA;FIAMMA TRICOLORE;7176;2006
CALABRIA;PRI;5799;2006
CALABRIA;ITALIA MODERATA;2076;2006
CALABRIA;PER IL SUD;4551;2006
SICILIA;DL.LA MARGHERITA;298649;2006
SICILIA;DEMOCRATICI SINISTRA;288897;2006
SICILIA;RIFONDAZIONE COMUNISTA;133486;2006
SICILIA;DI PIETRO ITALIA DEI VALORI;93229;2006
SICILIA;INSIEME CON L'UNIONE;64732;2006
SICILIA;U.D.EUR POPOLARI;53193;2006
SICILIA;LA ROSA NEL PUGNO;51410;2006
SICILIA;PARTITO PENSIONATI;14688;2006
SICILIA;"I SOCIALISTI ";12764;2006
SICILIA;LISTA CONSUMATORI;6866;2006
SICILIA;REPUBBLICANI EUROPEI;6295;2006
SICILIA;PSDI;4972;2006
SICILIA;FORZA ITALIA;723582;2006
SICILIA;ALLEANZA NAZIONALE;271660;2006
SICILIA;UNIONE DI CENTRO;243502;2006
SICILIA;LEGA NORD;104071;2006
SICILIA;NUOVA SICILIA;33485;2006
SICILIA;PATTO PER LA SICILIA;20825;2006
SICILIA;ALTERNATIVA SOCIALE MUSSOLINI;16671;2006
SICILIA;FIAMMA TRICOLORE;13007;2006
SICILIA;PATTO CRIST.ESTESO;9735;2006
SICILIA;PRI;8594;2006
SICILIA;PENSIONATI UNITI;7140;2006
SICILIA;AMBIENTA-LISTA;5756;2006
SICILIA;P.LIBERALE ITALIANO;4709;2006
SICILIA;RIFORMATORI LIBERALI;3423;2006
SICILIA;ALLEANZA SICILIANA;36194;2006
SICILIA;MOV.DEM.SIC-NOI SIC.;6556;2006
SARDEGNA;DEMOCRATICI SINISTRA;162798;2006
SARDEGNA;DL.LA MARGHERITA;119084;2006
SARDEGNA;RIFONDAZIONE COMUNISTA;77870;2006
SARDEGNA;INSIEME CON L'UNIONE;41847;2006
SARDEGNA;DI PIETRO ITALIA DEI VALORI;28211;2006
SARDEGNA;LA ROSA NEL PUGNO;23545;2006
SARDEGNA;U.D.EUR POPOLARI;21509;2006
SARDEGNA;PARTITO PENSIONATI;7804;2006
SARDEGNA;FORZA ITALIA;215516;2006
SARDEGNA;ALLEANZA NAZIONALE;122697;2006
SARDEGNA;UNIONE DI CENTRO;73673;2006
SARDEGNA;ALTERNATIVA SOCIALE MUSSOLINI;6120;2006
SARDEGNA;DEM.CRIST.-NUOVO PSI;5920;2006
SARDEGNA;FIAMMA TRICOLORE;4268;2006
SARDEGNA;PRI;1537;2006
SARDEGNA;IRS;10881;2006
SARDEGNA;PS D'AZ.;16733;2006
SARDEGNA;SARDIGNA NATZIONE;8412;2006
"PIEMONTE";PARTITO DEMOCRATICO;841681;2008
PIEMONTE;DI PIETRO ITALIA DEI VALORI;126143;2008
PIEMONTE;IL POPOLO DELLA LIBERTA';892505;2008
PIEMONTE;LEGA NORD;312267;2008
PIEMONTE;LA SINISTRA L'ARCOBALENO;84258;2008
PIEMONTE;UNIONE DI CENTRO;134185;2008
PIEMONTE;LA DESTRA - FIAMMA TRICOLORE;68733;2008
PIEMONTE;P.LIBERALE ITALIANO;8951;2008
PIEMONTE;PARTITO SOCIALISTA;15563;2008
PIEMONTE;SINISTRA CRITICA;14121;2008
PIEMONTE;PER IL BENE COMUNE;10797;2008
PIEMONTE;PARTITO COMUNISTA DEI LAVORATORI;16184;2008
PIEMONTE;MOVIMENTO P.P.A.;1597;2008
PIEMONTE;UNIONE DEMOCRATICA PER I CONSUMATORI;7320;2008
LOMBARDIA;PARTITO DEMOCRATICO;1608129;2008
LOMBARDIA;DI PIETRO ITALIA DEI VALORI;216013;2008
LOMBARDIA;IL POPOLO DELLA LIBERTA';1959786;2008
LOMBARDIA;LEGA NORD;1180189;2008
LOMBARDIA;LA SINISTRA L'ARCOBALENO;183043;2008
LOMBARDIA;UNIONE DI CENTRO;240598;2008
LOMBARDIA;LA DESTRA - FIAMMA TRICOLORE;92688;2008
LOMBARDIA;FORZA NUOVA;17919;2008
LOMBARDIA;P.LIBERALE ITALIANO;13585;2008
LOMBARDIA;PARTITO SOCIALISTA;30747;2008
LOMBARDIA;SINISTRA CRITICA;22491;2008
LOMBARDIA;PER IL BENE COMUNE;15284;2008
LOMBARDIA;PARTITO COMUNISTA DEI LAVORATORI;27147;2008
LOMBARDIA;LEGA PER L'AUTONOMIA ALL.LOMB. LEGA PENS;45623;2008
LOMBARDIA;LISTA DEI GRILLI PARLANTI;25834;2008
LOMBARDIA;UNIONE DEMOCRATICA PER I CONSUMATORI;11901;2008
LOMBARDIA;FRONTE INDIPENDENTISTA LOMBARDIA;5234;2008
VENETO;PARTITO DEMOCRATICO;771674;2008
VENETO;DI PIETRO ITALIA DEI VALORI;123556;2008
VENETO;IL POPOLO DELLA LIBERTA';802282;2008
VENETO;LEGA NORD;738230;2008
VENETO;LA SINISTRA L'ARCOBALENO;61528;2008
VENETO;UNIONE DI CENTRO;162617;2008
VENETO;LA DESTRA - FIAMMA TRICOLORE;49283;2008
VENETO;M.E.D.A.;7085;2008
VENETO;FORZA NUOVA;9904;2008
VENETO;P.LIBERALE ITALIANO;7898;2008
VENETO;PARTITO SOCIALISTA;14768;2008
VENETO;SINISTRA CRITICA;9520;2008
VENETO;PER IL BENE COMUNE;11557;2008
VENETO;L'INTESA VENETA;4600;2008
VENETO;PARTITO COMUNISTA DEI LAVORATORI;11988;2008
VENETO;LG.VENETA REPUBBLICA;47647;2008
FRIULI VENEZIA GIULIA;PARTITO DEMOCRATICO;227653;2008
FRIULI VENEZIA GIULIA;DI PIETRO ITALIA DEI VALORI;30144;2008
FRIULI VENEZIA GIULIA;IL POPOLO DELLA LIBERTA';252819;2008
FRIULI VENEZIA GIULIA;LEGA NORD;92852;2008
FRIULI VENEZIA GIULIA;LA SINISTRA L'ARCOBALENO;21353;2008
FRIULI VENEZIA GIULIA;UNIONE DI CENTRO;42956;2008
FRIULI VENEZIA GIULIA;LA DESTRA - FIAMMA TRICOLORE;17423;2008
FRIULI VENEZIA GIULIA;FORZA NUOVA;2785;2008
FRIULI VENEZIA GIULIA;P.LIBERALE ITALIANO;2129;2008
FRIULI VENEZIA GIULIA;PARTITO SOCIALISTA;3781;2008
FRIULI VENEZIA GIULIA;SINISTRA CRITICA;3067;2008
FRIULI VENEZIA GIULIA;PER IL BENE COMUNE;2988;2008
FRIULI VENEZIA GIULIA;PARTITO COMUNISTA DEI LAVORATORI;3855;2008
FRIULI VENEZIA GIULIA;LISTA DEI GRILLI PARLANTI;7498;2008
FRIULI VENEZIA GIULIA;UNIONE DEMOCRATICA PER I CONSUMATORI;1898;2008
LIGURIA;PARTITO DEMOCRATICO;360285;2008
LIGURIA;DI PIETRO ITALIA DEI VALORI;44670;2008
LIGURIA;IL POPOLO DELLA LIBERTA';352968;2008
LIGURIA;LEGA NORD;61797;2008
LIGURIA;LA SINISTRA L'ARCOBALENO;33066;2008
LIGURIA;UNIONE DI CENTRO;35514;2008
LIGURIA;LA DESTRA - FIAMMA TRICOLORE;21276;2008
LIGURIA;P.LIBERALE ITALIANO;3753;2008
LIGURIA;PARTITO SOCIALISTA;7014;2008
LIGURIA;SINISTRA CRITICA;4922;2008
LIGURIA;PER IL BENE COMUNE;3813;2008
LIGURIA;PARTITO COMUNISTA DEI LAVORATORI;7930;2008
LIGURIA;UNIONE DEMOCRATICA PER I CONSUMATORI;3000;2008
EMILIA-ROMAGNA;PARTITO DEMOCRATICO;1193963;2008
EMILIA-ROMAGNA;DI PIETRO ITALIA DEI VALORI;104452;2008
EMILIA-ROMAGNA;IL POPOLO DELLA LIBERTA';773643;2008
EMILIA-ROMAGNA;LEGA NORD;187328;2008
EMILIA-ROMAGNA;LA SINISTRA L'ARCOBALENO;99435;2008
EMILIA-ROMAGNA;UNIONE DI CENTRO;121089;2008
EMILIA-ROMAGNA;LA DESTRA - FIAMMA TRICOLORE;56424;2008
EMILIA-ROMAGNA;FORZA NUOVA;9357;2008
EMILIA-ROMAGNA;P.LIBERALE ITALIANO;8891;2008
EMILIA-ROMAGNA;PARTITO SOCIALISTA;18379;2008
EMILIA-ROMAGNA;SINISTRA CRITICA;11509;2008
EMILIA-ROMAGNA;PER IL BENE COMUNE;13679;2008
EMILIA-ROMAGNA;PARTITO COMUNISTA DEI LAVORATORI;21126;2008
EMILIA-ROMAGNA;UNIONE DEMOCRATICA PER I CONSUMATORI;8365;2008
TOSCANA;PARTITO DEMOCRATICO;1041508;2008
TOSCANA;DI PIETRO ITALIA DEI VALORI;73669;2008
TOSCANA;IL POPOLO DELLA LIBERTA';717220;2008
TOSCANA;LEGA NORD;42800;2008
TOSCANA;LA SINISTRA L'ARCOBALENO;113164;2008
TOSCANA;UNIONE DI CENTRO;91885;2008
TOSCANA;LA DESTRA - FIAMMA TRICOLORE;53943;2008
TOSCANA;M.E.D.A.;4602;2008
TOSCANA;P.LIBERALE ITALIANO;6930;2008
TOSCANA;PARTITO SOCIALISTA;22417;2008
TOSCANA;SINISTRA CRITICA;10475;2008
TOSCANA;PER IL BENE COMUNE;7310;2008
TOSCANA;PARTITO COMUNISTA DEI LAVORATORI;17611;2008
TOSCANA;UNIONE DEMOCRATICA PER I CONSUMATORI;5911;2008
UMBRIA;PARTITO DEMOCRATICO;231612;2008
UMBRIA;DI PIETRO ITALIA DEI VALORI;15857;2008
UMBRIA;IL POPOLO DELLA LIBERTA';183007;2008
UMBRIA;LEGA NORD;7928;2008
UMBRIA;LA SINISTRA L'ARCOBALENO;20644;2008
UMBRIA;UNIONE DI CENTRO;24678;2008
UMBRIA;LA DESTRA - FIAMMA TRICOLORE;15120;2008
UMBRIA;M.E.D.A.;964;2008
UMBRIA;FORZA NUOVA;2371;2008
UMBRIA;PARTITO SOCIALISTA;9047;2008
UMBRIA;SINISTRA CRITICA;2794;2008
UMBRIA;PER IL BENE COMUNE;1317;2008
UMBRIA;PARTITO COMUNISTA DEI LAVORATORI;3928;2008
UMBRIA;UNIONE DEMOCRATICA PER I CONSUMATORI;1306;2008
MARCHE;PARTITO DEMOCRATICO;377771;2008
MARCHE;DI PIETRO ITALIA DEI VALORI;39995;2008
MARCHE;IL POPOLO DELLA LIBERTA';327287;2008
MARCHE;LEGA NORD;18889;2008
MARCHE;LA SINISTRA L'ARCOBALENO;27882;2008
MARCHE;UNIONE DI CENTRO;54391;2008
MARCHE;LA DESTRA - FIAMMA TRICOLORE;26807;2008
MARCHE;P.LIBERALE ITALIANO;3024;2008
MARCHE;PARTITO SOCIALISTA;6143;2008
MARCHE;SINISTRA CRITICA;4588;2008
MARCHE;PER IL BENE COMUNE;3718;2008
MARCHE;PARTITO COMUNISTA DEI LAVORATORI;7679;2008
MARCHE;UNIONE DEMOCRATICA PER I CONSUMATORI;2547;2008
LAZIO;PARTITO DEMOCRATICO;1186703;2008
LAZIO;DI PIETRO ITALIA DEI VALORI;132389;2008
LAZIO;IL POPOLO DELLA LIBERTA';1398402;2008
LAZIO;MOVIMENTO PER L'AUTONOMIA ALL.PER IL SUD;8867;2008
LAZIO;LA SINISTRA L'ARCOBALENO;104715;2008
LAZIO;UNIONE DI CENTRO;153279;2008
LAZIO;LA DESTRA - FIAMMA TRICOLORE;101757;2008
LAZIO;FORZA NUOVA;17265;2008
LAZIO;P.LIBERALE ITALIANO;8428;2008
LAZIO;PARTITO SOCIALISTA;24872;2008
LAZIO;SINISTRA CRITICA;14972;2008
LAZIO;PER IL BENE COMUNE;9362;2008
